# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of small molecule metabolic process(GO:0062014)	20774, 13, 98, 1	16.306	0.249717322018	0.548272349079	98
response to estradiol(GO:0032355)	20774, 964, 51, 3	1.268	0.708015713736	0.907174911812	51
positive regulation of hormone metabolic process(GO:0032352)	20774, 87, 25, 1	9.551	0.250391835464	0.549191406677	25
DNA replication-independent nucleosome organization(GO:0034724)	20774, 1716, 30, 7	2.825	0.0428596773017	0.189778664145	30
regulation of hormone metabolic process(GO:0032350)	20774, 87, 55, 2	8.683	0.102410246582	0.329596195896	55
regulation of cysteine-type endopeptidase activity(GO:2000116)	20774, 1844, 219, 39	2.006	0.000295279153964	0.00555544969513	219
negative regulation of cysteine-type endopeptidase activity(GO:2000117)	20774, 1572, 86, 17	2.612	0.0019375025045	0.0221205415887	86
detection of mechanical stimulus involved in sensory perception of pain(GO:0050966)	20774, 1638, 23, 1	0.551	0.859444161259	1.0	23
DNA repair(GO:0006281)	20774, 1981, 404, 81	2.103	2.28984622504e-09	2.3190783045e-07	404
negative regulation of interleukin-6 production(GO:0032715)	20774, 75, 48, 3	17.312	0.00461233578585	0.041659807098	48
leukocyte proliferation(GO:0070661)	20774, 1036, 106, 14	2.648	0.00675330354952	0.0547627340643	106
regulation of leukocyte proliferation(GO:0070663)	20774, 724, 234, 35	4.292	9.55439350784e-12	1.68440418879e-09	234
positive regulation of leukocyte proliferation(GO:0070665)	20774, 389, 143, 15	5.602	1.35074261931e-06	6.12336654086e-05	143
negative regulation of leukocyte proliferation(GO:0070664)	20774, 709, 87, 14	4.715	1.71075963587e-05	0.000528780251086	87
regulation of telomere capping(GO:1904353)	20774, 1849, 26, 4	1.729	0.396609294379	0.689251639739	26
histone H3-K4 trimethylation(GO:0080182)	20774, 1923, 16, 5	3.376	0.0440182538927	0.193647771284	16
positive regulation of DNA-templated transcription, initiation(GO:2000144)	20774, 178, 31, 1	3.765	0.459926996782	0.73613063372	31
induction of positive chemotaxis(GO:0050930)	20774, 935, 15, 2	2.962	0.278246325655	0.578616212371	15
regulation of fatty acid metabolic process(GO:0019217)	20774, 1907, 85, 13	1.666	0.199144384807	0.486615642548	85
regulation of lipid metabolic process(GO:0019216)	20774, 96, 330, 6	3.934	0.0403593874939	0.182474391523	330
regulation of steroid metabolic process(GO:0019218)	20774, 96, 101, 4	8.57	0.00984310159788	0.069515079534	101
secondary metabolic process(GO:0019748)	20774, 30, 52, 1	13.317	0.244334052442	0.542205169987	52
regulation of miRNA metabolic process(GO:2000628)	20774, 1228, 15, 2	2.256	0.362871683813	0.656930754122	15
positive regulation of erythrocyte differentiation(GO:0045648)	20774, 1244, 25, 3	2.004	0.380361012585	0.673999711184	25
cellular response to estradiol stimulus(GO:0071392)	20774, 964, 24, 2	1.796	0.505778973751	0.769619862741	24
photoreceptor cell development(GO:0042461)	20774, 424, 48, 1	1.021	0.837226885458	0.994559514544	48
antimicrobial humoral response(GO:0019730)	20774, 1742, 91, 11	1.442	0.428574201068	0.713419118079	91
nucleotide-excision repair(GO:0006289)	20774, 1911, 45, 9	2.174	0.0881742414345	0.302089975238	45
regulation of flagellated sperm motility(GO:1901317)	20774, 0, 15, 0	0.0	1.0	1.0	15
modification by symbiont of host morphology or physiology(GO:0044003)	20774, 1170, 27, 10	6.576	8.38344092664e-06	0.000293420432432	27
regulation of synaptic vesicle fusion to presynaptic active zone membrane(GO:0031630)	20774, 0, 11, 0	0.0	1.0	1.0	11
locomotion(GO:0040011)	20774, 895, 964, 55	1.324	0.174950902964	0.449415163577	964
negative regulation of locomotion(GO:0040013)	20774, 712, 326, 18	1.611	0.212267633634	0.502213397637	326
regulation of cellular component movement(GO:0051270)	20774, 96, 1003, 12	2.589	0.0291393840909	0.14799607985	1003
negative regulation of multicellular organism growth(GO:0040015)	20774, 170, 17, 1	7.188	0.263846413182	0.562935422119	17
chromosome organization(GO:0051276)	20774, 1987, 308, 58	1.969	7.7411724833e-06	0.000276316737997	308
positive regulation of locomotion(GO:0040017)	20774, 935, 583, 40	1.524	0.0564990973854	0.226186462199	583
negative regulation of endothelial cell migration(GO:0010596)	20774, 774, 49, 4	2.191	0.31788407355	0.614593091022	49
positive regulation of embryonic development(GO:0040019)	20774, 1487, 38, 3	1.103	0.74746249112	0.931880947546	38
positive regulation of multicellular organism growth(GO:0040018)	20774, 96, 42, 1	5.152	0.418699135223	0.709221140218	42
regulation of release of sequestered calcium ion into cytosol(GO:0051279)	20774, 1742, 79, 11	1.66	0.251198770309	0.549749952493	79
negative regulation of erythrocyte differentiation(GO:0045647)	20774, 497, 14, 3	8.957	0.0160793784973	0.0990834651092	14
ribose phosphate metabolic process(GO:0019693)	20774, 1995, 303, 45	1.546	0.0222540042819	0.125618508562	303
deoxyribose phosphate metabolic process(GO:0019692)	20774, 1734, 26, 4	1.843	0.354934095483	0.651807983989	26
regulation of cGMP-mediated signaling(GO:0010752)	20774, 0, 16, 0	0.0	1.0	1.0	16
chromosome localization(GO:0050000)	20774, 1961, 64, 14	2.317	0.0139481633276	0.0897738415837	64
arachidonic acid metabolic process(GO:0019369)	20774, 0, 57, 0	0.0	1.0	1.0	57
regulation of animal organ morphogenesis(GO:2000027)	20774, 87, 208, 3	3.444	0.281507329535	0.582851191207	208
regulation of plasminogen activation(GO:0010755)	20774, 1812, 13, 3	2.646	0.201938431991	0.490421906265	13
positive regulation of interleukin-4 production(GO:0032753)	20774, 1827, 24, 7	3.316	0.0176325692253	0.106264337187	24
organic cation transport(GO:0015695)	20774, 717, 31, 3	2.804	0.247159963076	0.545677840557	31
regulation of macrophage chemotaxis(GO:0010758)	20774, 1936, 30, 4	1.431	0.538861857589	0.792150229193	30
positive regulation of interleukin-8 production(GO:0032757)	20774, 10, 44, 1	47.214	0.0931799164785	0.311472192723	44
striated muscle cell proliferation(GO:0014855)	20774, 192, 18, 1	6.011	0.300800572936	0.599935486017	18
positive regulation of interleukin-6 production(GO:0032755)	20774, 23, 93, 2	19.424	0.0339166473276	0.162417747766	93
positive regulation of interleukin-5 production(GO:0032754)	20774, 117, 12, 1	14.796	0.144783174708	0.408274829154	12
positive regulation of T cell differentiation in thymus(GO:0033089)	20774, 463, 15, 1	2.991	0.423579197661	0.711924692406	15
regulation of actin cytoskeleton reorganization(GO:2000249)	20774, 1720, 33, 7	2.562	0.069260488381	0.257160627686	33
positive regulation of membrane depolarization(GO:1904181)	20774, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of reproductive process(GO:2000242)	20774, 704, 64, 4	1.844	0.452280942047	0.732017063708	64
positive regulation of reproductive process(GO:2000243)	20774, 1281, 86, 4	0.754	0.948771962478	1.0	86
regulation of reproductive process(GO:2000241)	20774, 715, 177, 8	1.313	0.680284507786	0.889315926652	177
establishment or maintenance of actin cytoskeleton polarity(GO:0030950)	20774, 3, 14, 1	494.619	0.00875305077538	0.0652205935128	14
cell-matrix adhesion(GO:0007160)	20774, 855, 88, 4	1.104	0.815817212858	0.980133753963	88
negative regulation of cell adhesion(GO:0007162)	20774, 933, 275, 33	2.672	5.65600200855e-06	0.000216793141993	275
establishment or maintenance of cell polarity(GO:0007163)	20774, 3, 163, 1	42.483	0.14321687312	0.405781140508	163
positive regulation of mitotic sister chromatid segregation(GO:0062033)	20774, 1710, 16, 2	1.519	0.520778710785	0.780210572268	16
negative regulation of telomere maintenance via telomerase(GO:0032211)	20774, 142, 19, 1	7.7	0.265495243131	0.565822318433	19
cell surface receptor signaling pathway(GO:0007166)	20774, 98, 1595, 18	2.392	0.00742403626814	0.0587993554681	1595
enzyme linked receptor protein signaling pathway(GO:0007167)	20774, 37, 506, 4	4.438	0.103337673789	0.331159306416	506
receptor guanylyl cyclase signaling pathway(GO:0007168)	20774, 0, 13, 0	0.0	1.0	1.0	13
T cell mediated immunity(GO:0002456)	20774, 528, 41, 6	5.758	0.00349793538615	0.0341892657866	41
negative regulation of B cell apoptotic process(GO:0002903)	20774, 86, 22, 1	10.98	0.216492552052	0.508389022085	22
regulation of B cell apoptotic process(GO:0002902)	20774, 86, 29, 2	16.659	0.0300070027645	0.150424838835	29
snRNA processing(GO:0016180)	20774, 1871, 25, 6	2.665	0.0770450765359	0.276155545415	25
cell-cell adhesion mediated by cadherin(GO:0044331)	20774, 0, 26, 0	0.0	1.0	1.0	26
gastrulation(GO:0007369)	20774, 596, 59, 4	2.363	0.289960478159	0.590591303397	59
regulation of endothelial cell development(GO:1901550)	20774, 1891, 12, 2	1.831	0.422778089808	0.711858403779	12
negative regulation of neuron differentiation(GO:0045665)	20774, 119, 257, 5	3.396	0.117450983768	0.358376078678	257
regulation of neuron differentiation(GO:0045664)	20774, 146, 764, 9	1.676	0.464824472947	0.739931451006	764
regulation of osteoblast differentiation(GO:0045667)	20774, 1052, 141, 7	0.98	0.896232629057	1.0	141
regulation of transcription involved in cell fate commitment(GO:0060850)	20774, 542, 18, 2	4.259	0.193641873191	0.479072409765	18
regulation of myoblast differentiation(GO:0045661)	20774, 617, 64, 5	2.63	0.172511326123	0.445965472913	64
leukocyte mediated cytotoxicity(GO:0001909)	20774, 648, 37, 6	5.199	0.00527891943868	0.045853387825	37
negative regulation of proteasomal protein catabolic process(GO:1901799)	20774, 1925, 51, 10	2.116	0.0823278240515	0.287935666778	51
cellular response to glucose stimulus(GO:0071333)	20774, 1923, 51, 2	0.424	0.980162959534	1.0	51
negative regulation of signal transduction by p53 class mediator(GO:1901797)	20774, 1223, 31, 3	1.644	0.505713348815	0.769619862741	31
regulation of signal transduction by p53 class mediator(GO:1901796)	20774, 1223, 69, 6	1.477	0.532343907294	0.787497229395	69
cell killing(GO:0001906)	20774, 876, 60, 8	3.162	0.0229435722745	0.127500951085	60
negative regulation of acute inflammatory response(GO:0002674)	20774, 897, 13, 1	1.781	0.52699566877	0.783661163181	13
regulation of thymocyte apoptotic process(GO:0070243)	20774, 1941, 17, 1	0.63	0.811659811904	0.977889025258	17
protein K63-linked ubiquitination(GO:0070534)	20774, 491, 37, 3	3.431	0.187210075156	0.46802518789	37
positive regulation of triglyceride metabolic process(GO:0090208)	20774, 1047, 26, 2	1.526	0.584304349842	0.827152461948	26
protein K63-linked deubiquitination(GO:0070536)	20774, 1784, 29, 9	3.614	0.00285772351738	0.0297653477959	29
protein-containing complex remodeling(GO:0034367)	20774, 354, 20, 1	2.934	0.478826920412	0.750496377593	20
cellular response to lipid(GO:0071396)	20774, 117, 466, 8	3.048	0.0492240095928	0.207350695276	466
carbohydrate homeostasis(GO:0033500)	20774, 57, 194, 3	5.636	0.108307795761	0.339845160066	194
negative regulation of cell development(GO:0010721)	20774, 119, 378, 6	2.771	0.160058880226	0.430440830437	378
positive regulation of lymphocyte chemotaxis(GO:0140131)	20774, 1869, 17, 5	3.269	0.0502272430977	0.208987480022	17
RNA-dependent DNA biosynthetic process(GO:0006278)	20774, 1961, 20, 8	4.237	0.00144328025168	0.0177979637254	20
mammary gland epithelial cell proliferation(GO:0033598)	20774, 1827, 14, 5	4.061	0.019990536306	0.116568559118	14
localization within membrane(GO:0051668)	20774, 1686, 133, 16	1.482	0.30445056689	0.602321154778	133
regulation of anoikis(GO:2000209)	20774, 1576, 21, 4	2.511	0.181872114256	0.459263269951	21
organ or tissue specific immune response(GO:0002251)	20774, 451, 50, 3	2.764	0.291704393412	0.592368990034	50
regulation of anion transmembrane transport(GO:1903959)	20774, 57, 35, 1	10.413	0.259160775271	0.556598851469	35
cytokine biosynthetic process(GO:0042089)	20774, 10, 15, 1	138.493	0.0270318464135	0.14230557732	15
cellular response to cholesterol(GO:0071397)	20774, 9, 12, 1	192.352	0.0188582046941	0.111648077542	12
regulation of secondary metabolite biosynthetic process(GO:1900376)	20774, 0, 12, 0	0.0	1.0	1.0	12
negative regulation of systemic arterial blood pressure(GO:0003085)	20774, 178, 24, 1	4.863	0.380470005032	0.673999711184	24
positive regulation of systemic arterial blood pressure(GO:0003084)	20774, 712, 20, 2	2.918	0.306391396089	0.604903793191	20
translesion synthesis(GO:0019985)	20774, 285, 15, 2	9.719	0.0555620525388	0.222997782534	15
regulation of systemic arterial blood pressure by renin-angiotensin(GO:0003081)	20774, 646, 18, 1	1.787	0.574867007238	0.821015343586	18
regulation of purine nucleotide biosynthetic process(GO:1900371)	20774, 1330, 65, 7	1.682	0.363893951962	0.657107439811	65
photoreceptor cell differentiation(GO:0046530)	20774, 0, 12, 0	0.0	1.0	1.0	12
regulation of photoreceptor cell differentiation(GO:0046532)	20774, 0, 11, 0	0.0	1.0	1.0	11
cell-substrate junction assembly(GO:0007044)	20774, 1417, 33, 3	1.333	0.636709957247	0.863550276457	33
negative regulation of cell cycle G2/M phase transition(GO:1902750)	20774, 5, 52, 1	79.9	0.0638595002863	0.243762005904	52
positive regulation of cellular amine metabolic process(GO:0033240)	20774, 384, 13, 1	4.161	0.337080534468	0.635446868937	13
covalent chromatin modification(GO:0016569)	20774, 1991, 325, 54	1.734	0.00067657870675	0.0104446000847	325
viral entry into host cell(GO:0046718)	20774, 1836, 18, 5	3.143	0.0594140235793	0.233727894411	18
positive regulation of mitotic nuclear division(GO:0045840)	20774, 1961, 62, 7	1.196	0.685197104513	0.892858785431	62
regulation of complement activation(GO:0030449)	20774, 0, 14, 0	0.0	1.0	1.0	14
steroid hormone mediated signaling pathway(GO:0043401)	20774, 1282, 52, 5	1.558	0.497252694817	0.763277274212	52
organic hydroxy compound transport(GO:0015850)	20774, 419, 109, 3	1.365	0.748533886887	0.932728089419	109
demethylation(GO:0070988)	20774, 812, 46, 6	3.337	0.0442374052034	0.19378823343	46
collagen metabolic process(GO:0032963)	20774, 755, 57, 2	0.965	0.849869159299	1.0	57
nucleus organization(GO:0006997)	20774, 1987, 81, 12	1.549	0.301807419262	0.599935486017	81
mismatch repair(GO:0006298)	20774, 1959, 21, 5	2.525	0.127392546667	0.378519676738	21
muscle cell cellular homeostasis(GO:0046716)	20774, 629, 21, 2	3.145	0.291943377032	0.592601481736	21
embryonic hemopoiesis(GO:0035162)	20774, 1244, 24, 6	4.175	0.0122767173509	0.0813888225489	24
protein stabilization(GO:0050821)	20774, 1696, 166, 18	1.328	0.463964008044	0.739360119949	166
positive regulation of coagulation(GO:0050820)	20774, 1693, 28, 3	1.315	0.612344902986	0.845593773778	28
protein localization to non-motile cilium(GO:0097499)	20774, 0, 13, 0	0.0	1.0	1.0	13
defense response to Gram-negative bacterium(GO:0050829)	20774, 239, 87, 1	0.999	0.892757299268	1.0	87
regulation of transcription from RNA polymerase II promoter in response to hypoxia(GO:0061418)	20774, 749, 13, 3	6.401	0.0336837875898	0.161790947455	13
bone mineralization(GO:0030282)	20774, 259, 49, 1	1.637	0.73152396223	0.920551253864	49
mitochondrial calcium ion transmembrane transport(GO:0006851)	20774, 1222, 17, 2	2.0	0.424013971212	0.711924692406	17
ammonium ion metabolic process(GO:0097164)	20774, 15, 144, 1	9.618	0.381809871504	0.674752858547	144
T cell proliferation(GO:0042098)	20774, 1020, 43, 9	4.263	0.00143429982513	0.0177331614744	43
long-chain fatty acid import into cell(GO:0044539)	20774, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of MAPK cascade(GO:0043409)	20774, 738, 168, 16	2.681	0.00360289397739	0.0349995414946	168
transcription initiation from RNA polymerase II promoter(GO:0006367)	20774, 1673, 33, 7	2.634	0.0624905784537	0.240769089256	33
transcription by RNA polymerase II(GO:0006366)	20774, 1438, 161, 22	1.974	0.0151122725514	0.0947752534186	161
positive regulation of protein tyrosine kinase activity(GO:0061098)	20774, 436, 43, 4	4.432	0.0599231239243	0.234567491677	43
transcription elongation from RNA polymerase II promoter(GO:0006368)	20774, 1971, 22, 6	2.874	0.0547682614735	0.220555773785	22
regulation of MAPK cascade(GO:0043408)	20774, 738, 733, 40	1.536	0.0543534906105	0.219628705693	733
G protein-coupled receptor signaling pathway(GO:0007186)	20774, 5, 1824, 1	2.278	0.906199614257	1.0	1824
L-alpha-amino acid transmembrane transport(GO:1902475)	20774, 1730, 26, 1	0.462	0.901292791321	1.0	26
negative regulation of heart contraction(GO:0045822)	20774, 1948, 28, 4	1.523	0.489987657512	0.758192703599	28
thioester metabolic process(GO:0035383)	20774, 1873, 75, 9	1.331	0.55528667224	0.805598428763	75
embryonic digestive tract morphogenesis(GO:0048557)	20774, 1263, 20, 2	1.645	0.522307336982	0.780210572268	20
labyrinthine layer development(GO:0060711)	20774, 0, 12, 0	0.0	1.0	1.0	12
thioester biosynthetic process(GO:0035384)	20774, 1763, 19, 2	1.24	0.625304462241	0.854030712282	19
reactive oxygen species biosynthetic process(GO:1903409)	20774, 1155, 22, 3	2.453	0.273039015794	0.573811365673	22
regulation of viral process(GO:0050792)	20774, 1240, 176, 24	2.285	0.00156039716945	0.018803773485	176
melanin metabolic process(GO:0006582)	20774, 873, 15, 1	1.586	0.583777331665	0.827017886525	15
negative regulation of protein metabolic process(GO:0051248)	20774, 738, 1047, 68	1.828	2.93881704857e-05	0.000835216675231	1047
regulation of behavior(GO:0050795)	20774, 1242, 91, 5	0.919	0.898536370817	1.0	91
Wnt signaling pathway, planar cell polarity pathway(GO:0060071)	20774, 1352, 25, 1	0.615	0.851852480614	1.0	25
canonical Wnt signaling pathway(GO:0060070)	20774, 808, 85, 1	0.302	0.993642964804	1.0	85
negative regulation of mitochondrial membrane potential(GO:0010917)	20774, 1658, 12, 3	3.132	0.143197275237	0.405781140508	12
cellular response to radiation(GO:0071478)	20774, 1981, 147, 29	2.069	0.0013777637616	0.0171490535655	147
phagocytosis, recognition(GO:0006910)	20774, 0, 16, 0	0.0	1.0	1.0	16
somatic stem cell population maintenance(GO:0035019)	20774, 420, 47, 3	3.157	0.230878023928	0.526079173718	47
regulation of postsynaptic membrane potential(GO:0060078)	20774, 24, 64, 1	13.525	0.255691630032	0.554093375402	64
brain morphogenesis(GO:0048854)	20774, 389, 26, 1	2.054	0.592709207261	0.831395539122	26
regulation of inositol phosphate biosynthetic process(GO:0010919)	20774, 0, 17, 0	0.0	1.0	1.0	17
chaperone-mediated protein folding(GO:0061077)	20774, 371, 50, 1	1.12	0.822209904565	0.984543156321	50
epithelial tube formation(GO:0072175)	20774, 1260, 42, 2	0.785	0.876824916947	1.0	42
energy coupled proton transport, down electrochemical gradient(GO:0015985)	20774, 1691, 17, 3	2.168	0.299453466158	0.599508186138	17
