# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
hexosaminidase activity(GO:0015929)	20437, 525, 18, 1	2.163	0.526868615587	0.805243973673	18
phosphatidylinositol-4-phosphate binding(GO:0070273)	20437, 1839, 33, 7	2.357	0.0968274387062	0.271647389685	33
phosphatidylinositol-3,5-bisphosphate binding(GO:0080025)	20437, 704, 25, 2	2.322	0.418438872897	0.698990874137	25
palmitoyltransferase activity(GO:0016409)	20437, 61, 38, 1	8.817	0.29523540543	0.57475485772	38
diacylglycerol kinase activity(GO:0004143)	20437, 1049, 11, 1	1.771	0.495175729293	0.78241801242	11
fibroblast growth factor binding(GO:0017134)	20437, 1469, 26, 6	3.211	0.0398361269373	0.136886556992	26
N-acetyltransferase activity(GO:0008080)	20437, 1884, 92, 21	2.476	0.000786489237748	0.00660135229061	92
growth factor receptor binding(GO:0070851)	20437, 1419, 148, 19	1.849	0.0479124463029	0.158265629078	148
amino acid:sodium symporter activity(GO:0005283)	20437, 0, 12, 0	0.0	1.0	1.0	12
transition metal ion transmembrane transporter activity(GO:0046915)	20437, 161, 37, 1	3.431	0.507926133496	0.792794580684	37
tRNA (guanine) methyltransferase activity(GO:0016423)	20437, 0, 13, 0	0.0	1.0	1.0	13
tRNA-specific ribonuclease activity(GO:0004549)	20437, 0, 16, 0	0.0	1.0	1.0	16
endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters(GO:0016893)	20437, 410, 38, 2	2.623	0.412064732268	0.696073707364	38
protein disulfide oxidoreductase activity(GO:0015035)	20437, 1878, 21, 3	1.555	0.494123483509	0.78241801242	21
peptide disulfide oxidoreductase activity(GO:0015037)	20437, 1929, 14, 4	3.027	0.101200976516	0.277827881909	14
disulfide oxidoreductase activity(GO:0015036)	20437, 1929, 41, 6	1.55	0.43231390433	0.716325951511	41
